id,temperature,humidity,timestamp
50614,28.7,52.0,2023-09-05 17:32:18.001222
50615,28.7,52.0,2023-09-05 17:32:28.047257
50616,28.7,52.0,2023-09-05 17:32:38.093210
50617,28.6,52.0,2023-09-05 17:32:48.139047
50618,28.7,52.0,2023-09-05 17:32:58.184982
50619,28.7,52.0,2023-09-05 17:33:08.230902
50620,28.7,52.0,2023-09-05 17:33:18.276968
50621,28.7,52.0,2023-09-05 17:33:28.322928
50622,28.7,52.0,2023-09-05 17:33:38.368863
50623,28.7,52.0,2023-09-05 17:33:48.414791
50624,28.7,52.0,2023-09-05 17:33:58.460762
50625,28.7,52.0,2023-09-05 17:34:08.506763
50626,28.7,52.0,2023-09-05 17:34:18.552743
50627,28.7,52.0,2023-09-05 17:34:28.598684
50628,28.7,52.0,2023-09-05 17:34:38.644565
50629,28.7,52.0,2023-09-05 17:34:48.690666
50630,28.7,52.0,2023-09-05 17:34:58.736556
50631,28.7,52.0,2023-09-05 17:35:08.782521
50632,28.7,52.0,2023-09-05 17:35:18.828476
50633,28.7,52.0,2023-09-05 17:35:28.874432
50634,28.7,52.0,2023-09-05 17:35:38.920370
50635,28.7,52.0,2023-09-05 17:35:48.966401
50636,28.6,52.0,2023-09-05 17:35:59.012268
50637,28.6,52.0,2023-09-05 17:36:09.058036
50638,28.6,52.0,2023-09-05 17:36:19.103868
50639,28.6,52.0,2023-09-05 17:36:29.149882
50640,28.6,52.0,2023-09-05 17:36:39.195671
50641,28.7,52.0,2023-09-05 17:36:49.241646
50642,28.7,52.0,2023-09-05 17:36:59.287576
50643,28.7,52.0,2023-09-05 17:37:09.333511
50644,28.7,52.0,2023-09-05 17:37:19.379449
50645,28.7,52.0,2023-09-05 17:37:29.425493
50646,28.6,52.0,2023-09-05 17:37:39.471205
50647,28.6,52.0,2023-09-05 17:37:49.517191
50648,28.7,52.0,2023-09-05 17:37:59.563148
50649,28.7,52.0,2023-09-05 17:38:09.609040
50650,28.7,52.0,2023-09-05 17:38:19.655092
50651,28.7,52.0,2023-09-05 17:38:29.701033
50652,28.7,52.0,2023-09-05 17:38:39.746981
50653,28.7,52.0,2023-09-05 17:38:49.792925
50654,28.7,52.0,2023-09-05 17:38:59.838876
50655,28.6,52.0,2023-09-05 17:39:09.884698
50656,28.7,52.0,2023-09-05 17:39:19.930745
50657,28.7,52.0,2023-09-05 17:39:29.976686
50658,28.6,52.0,2023-09-05 17:39:40.022520
50659,28.6,52.0,2023-09-05 17:39:50.068350
50660,28.6,52.0,2023-09-05 17:40:00.114148
50661,28.6,52.0,2023-09-05 17:40:10.160128
50662,28.7,52.0,2023-09-05 17:40:20.205998
50663,28.7,52.0,2023-09-05 17:40:30.252032
50664,28.7,52.0,2023-09-05 17:40:40.297852
50665,28.7,52.0,2023-09-05 17:40:50.343913
50666,28.7,52.0,2023-09-05 17:41:00.389848
50667,28.7,52.0,2023-09-05 17:41:10.435783
50668,28.7,52.0,2023-09-05 17:41:20.481832
50669,28.7,52.0,2023-09-05 17:41:30.527762
50670,28.7,52.0,2023-09-05 17:41:40.573764
50671,28.7,52.0,2023-09-05 17:41:50.619670
50672,28.6,52.0,2023-09-05 17:42:00.665498
50673,28.6,52.0,2023-09-05 17:42:10.711436
50674,28.6,52.0,2023-09-05 17:42:20.757268
50675,28.7,52.0,2023-09-05 17:42:30.803240
50676,28.6,52.0,2023-09-05 17:42:40.849063
50677,28.6,52.0,2023-09-05 17:42:50.894900
50678,28.6,52.0,2023-09-05 17:43:00.940827
50679,28.6,52.0,2023-09-05 17:43:10.986695
50680,28.7,52.0,2023-09-05 17:43:21.032625
50681,28.6,52.0,2023-09-05 17:43:31.078464
50682,28.6,52.0,2023-09-05 17:43:41.124377
50683,28.6,52.0,2023-09-05 17:43:51.170130
50684,28.7,52.0,2023-09-05 17:44:01.216173
50685,28.6,52.0,2023-09-05 17:44:11.262013
50686,28.6,52.0,2023-09-05 17:44:21.307961
50687,28.6,52.0,2023-09-05 17:44:31.353884
50688,28.6,52.0,2023-09-05 17:44:41.399583
50689,28.7,52.0,2023-09-05 17:44:51.445552
50690,28.6,52.0,2023-09-05 17:45:01.491410
50691,28.6,52.0,2023-09-05 17:45:11.537324
50692,28.7,52.0,2023-09-05 17:45:21.583332
50693,28.6,52.0,2023-09-05 17:45:31.629146
50694,28.6,52.0,2023-09-05 17:45:41.674968
50695,28.6,52.0,2023-09-05 17:45:51.720806
50696,28.6,53.0,2023-09-05 17:46:01.766858
50697,28.6,53.0,2023-09-05 17:46:11.812780
50698,28.6,52.0,2023-09-05 17:46:21.858639
50699,28.6,52.0,2023-09-05 17:46:31.904473
50700,28.6,52.0,2023-09-05 17:46:41.950290
50701,28.6,52.0,2023-09-05 17:46:51.996271
50702,28.6,53.0,2023-09-05 17:47:02.042196
50703,28.6,52.0,2023-09-05 17:47:12.087985
50704,28.6,52.0,2023-09-05 17:47:22.133878
50705,28.6,53.0,2023-09-05 17:47:32.179900
50706,28.6,52.0,2023-09-05 17:47:42.225597
50707,28.7,52.0,2023-09-05 17:47:52.271733
50708,28.6,52.0,2023-09-05 17:48:02.317514
50709,28.6,52.0,2023-09-05 17:48:12.363333
50710,28.6,52.0,2023-09-05 17:48:22.409278
50711,28.6,52.0,2023-09-05 17:48:32.455140
50712,28.6,52.0,2023-09-05 17:48:42.500961
50713,28.6,52.0,2023-09-05 17:48:52.546804
50714,28.6,52.0,2023-09-05 17:49:02.592658
50715,28.6,52.0,2023-09-05 17:49:12.638604
50716,28.6,52.0,2023-09-05 17:49:22.684427
50717,28.6,52.0,2023-09-05 17:49:32.730281
50718,28.6,52.0,2023-09-05 17:49:42.776101
50719,28.6,52.0,2023-09-05 17:49:52.821948
50720,28.6,52.0,2023-09-05 17:50:02.867898
50721,28.6,52.0,2023-09-05 17:50:12.913756
50722,28.6,52.0,2023-09-05 17:50:22.959561
50723,28.7,52.0,2023-09-05 17:50:33.005535
50724,28.6,52.0,2023-09-05 17:50:43.051438
50725,28.6,52.0,2023-09-05 17:50:53.097252
50726,28.7,52.0,2023-09-05 17:51:03.143228
50727,28.6,52.0,2023-09-05 17:51:13.189047
50728,28.6,52.0,2023-09-05 17:51:23.234981
50729,28.6,52.0,2023-09-05 17:51:33.280818
50730,28.6,52.0,2023-09-05 17:51:43.326535
50731,28.6,52.0,2023-09-05 17:51:53.372509
50732,28.6,52.0,2023-09-05 17:52:03.418461
50733,28.6,52.0,2023-09-05 17:52:13.464299
50734,28.7,52.0,2023-09-05 17:52:23.510196
50735,28.6,52.0,2023-09-05 17:52:33.556061
50736,28.6,52.0,2023-09-05 17:52:43.601883
50737,28.6,52.0,2023-09-05 17:52:53.647845
50738,28.6,52.0,2023-09-05 17:53:03.693673
50739,28.6,52.0,2023-09-05 17:53:13.739496
50740,28.6,52.0,2023-09-05 17:53:23.785371
50741,28.6,52.0,2023-09-05 17:53:33.831188
50742,28.6,52.0,2023-09-05 17:53:43.877134
50743,28.6,52.0,2023-09-05 17:53:53.922961
50744,28.6,52.0,2023-09-05 17:54:03.968812
50745,28.6,52.0,2023-09-05 17:54:14.014641
50746,28.6,52.0,2023-09-05 17:54:24.060582
50747,28.6,52.0,2023-09-05 17:54:34.106388
50748,28.6,52.0,2023-09-05 17:54:44.152221
50749,28.7,52.0,2023-09-05 17:54:54.198168
50750,28.6,52.0,2023-09-05 17:55:04.244020
50751,28.6,52.0,2023-09-05 17:55:14.289934
50752,28.6,52.0,2023-09-05 17:55:24.335809
50753,28.6,52.0,2023-09-05 17:55:34.381623
50754,28.6,52.0,2023-09-05 17:55:44.427463
50755,28.6,52.0,2023-09-05 17:55:54.473314
50756,28.6,52.0,2023-09-05 17:56:04.519251
50757,28.6,52.0,2023-09-05 17:56:14.565118
50758,28.6,52.0,2023-09-05 17:56:24.610948
50759,28.6,52.0,2023-09-05 17:56:34.656779
50760,28.6,52.0,2023-09-05 17:56:44.702585
50761,28.6,52.0,2023-09-05 17:56:54.748449
50762,28.6,52.0,2023-09-05 17:57:04.794362
50763,28.6,52.0,2023-09-05 17:57:14.840219
50764,28.6,52.0,2023-09-05 17:57:24.886054
50765,28.6,52.0,2023-09-05 17:57:34.931750
50766,28.6,52.0,2023-09-05 17:57:44.977769
50767,28.6,52.0,2023-09-05 17:57:55.023678
50768,28.6,52.0,2023-09-05 17:58:05.069488
50769,28.6,52.0,2023-09-05 17:58:15.115324
50770,28.6,52.0,2023-09-05 17:58:25.161161
50771,28.6,52.0,2023-09-05 17:58:35.207012
50772,28.6,52.0,2023-09-05 17:58:45.252818
50773,28.6,52.0,2023-09-05 17:58:55.298774
50774,28.6,52.0,2023-09-05 17:59:05.344626
50775,28.6,52.0,2023-09-05 17:59:15.390432
50776,28.6,52.0,2023-09-05 17:59:25.436292
50777,28.6,52.0,2023-09-05 17:59:35.482218
50778,28.6,52.0,2023-09-05 17:59:45.527957
50779,28.6,52.0,2023-09-05 17:59:55.573941
50780,28.6,52.0,2023-09-05 18:00:05.619726
50781,28.6,52.0,2023-09-05 18:00:15.665793
50782,28.6,52.0,2023-09-05 18:00:25.711516
50783,28.6,52.0,2023-09-05 18:00:35.757358
50784,28.6,52.0,2023-09-05 18:00:45.803212
50785,28.6,52.0,2023-09-05 18:00:55.849012
50786,28.6,52.0,2023-09-05 18:01:05.894973
50787,28.6,52.0,2023-09-05 18:01:15.940826
50788,28.6,52.0,2023-09-05 18:01:25.986667
50789,28.6,53.0,2023-09-05 18:01:36.032587
50790,28.6,52.0,2023-09-05 18:01:46.078522
50791,28.6,52.0,2023-09-05 18:01:56.124364
50792,28.6,52.0,2023-09-05 18:02:06.170178
50793,28.6,52.0,2023-09-05 18:02:16.216138
50794,28.6,52.0,2023-09-05 18:02:26.261973
50795,28.6,52.0,2023-09-05 18:02:36.307823
50796,28.6,52.0,2023-09-05 18:02:46.353473
50797,28.6,53.0,2023-09-05 18:02:56.399556
50798,28.6,52.0,2023-09-05 18:03:06.445541
50799,28.6,52.0,2023-09-05 18:03:16.491387
50800,28.6,52.0,2023-09-05 18:03:26.537066
50801,28.6,53.0,2023-09-05 18:03:36.583134
50802,28.6,53.0,2023-09-05 18:03:46.628942
50803,28.6,52.0,2023-09-05 18:03:56.674882
50804,28.6,52.0,2023-09-05 18:04:06.720918
50805,28.6,52.0,2023-09-05 18:04:16.766667
50806,28.6,53.0,2023-09-05 18:04:26.812591
50807,28.6,52.0,2023-09-05 18:04:36.858488
50808,28.6,52.0,2023-09-05 18:04:46.904316
50809,28.6,53.0,2023-09-05 18:04:56.950423
50810,28.6,52.0,2023-09-05 18:05:06.996179
50811,28.6,53.0,2023-09-05 18:05:17.042161
50812,28.6,52.0,2023-09-05 18:05:27.087981
50813,28.6,52.0,2023-09-05 18:05:37.133957
50814,28.6,53.0,2023-09-05 18:05:47.179854
50815,28.6,52.0,2023-09-05 18:05:57.225715
50816,28.6,53.0,2023-09-05 18:06:07.271656
50817,28.6,52.0,2023-09-05 18:06:17.317459
50818,28.6,53.0,2023-09-05 18:06:27.363418
50819,28.6,53.0,2023-09-05 18:06:37.409353
50820,28.6,53.0,2023-09-05 18:06:47.455121
50821,28.6,52.0,2023-09-05 18:06:57.501230
50822,28.6,53.0,2023-09-05 18:07:07.547171
50823,28.6,52.0,2023-09-05 18:07:17.592966
50824,28.6,53.0,2023-09-05 18:07:27.638958
50825,28.6,53.0,2023-09-05 18:07:37.684938
50826,28.6,53.0,2023-09-05 18:07:47.730652
50827,28.6,53.0,2023-09-05 18:07:57.776775
50828,28.6,53.0,2023-09-05 18:08:07.822673
50829,28.6,53.0,2023-09-05 18:08:17.868734
50830,28.6,53.0,2023-09-05 18:08:27.914719
50831,28.6,53.0,2023-09-05 18:08:37.960659
50832,28.6,53.0,2023-09-05 18:08:48.006596
50833,28.6,53.0,2023-09-05 18:08:58.052505
50834,28.6,52.0,2023-09-05 18:09:08.098338
50835,28.6,53.0,2023-09-05 18:09:18.144284
50836,28.6,53.0,2023-09-05 18:09:28.190369
50837,28.6,53.0,2023-09-05 18:09:38.236303
50838,28.6,53.0,2023-09-05 18:09:48.282068
50839,28.6,52.0,2023-09-05 18:09:58.328070
50840,28.6,53.0,2023-09-05 18:10:08.373974
50841,28.6,53.0,2023-09-05 18:10:18.419906
50842,28.6,53.0,2023-09-05 18:10:28.465874
50843,28.6,53.0,2023-09-05 18:10:38.511787
50844,28.6,53.0,2023-09-05 18:10:48.557854
50845,28.6,53.0,2023-09-05 18:10:58.603816
50846,28.6,53.0,2023-09-05 18:11:08.649787
50847,28.6,53.0,2023-09-05 18:11:18.695653
50848,28.6,53.0,2023-09-05 18:11:28.741613
50849,28.6,53.0,2023-09-05 18:11:38.787558
50850,28.6,53.0,2023-09-05 18:11:48.833532
50851,28.6,53.0,2023-09-05 18:11:58.879564
50852,28.6,53.0,2023-09-05 18:12:08.925518
50853,28.6,53.0,2023-09-05 18:12:18.971427
50854,28.6,53.0,2023-09-05 18:12:29.017362
50855,28.6,53.0,2023-09-05 18:12:39.063299
50856,28.6,52.0,2023-09-05 18:12:49.109122
50857,28.6,53.0,2023-09-05 18:12:59.155068
50858,28.6,53.0,2023-09-05 18:13:09.201003
50859,28.6,53.0,2023-09-05 18:13:19.246965
50860,28.6,53.0,2023-09-05 18:13:29.292909
50861,28.6,52.0,2023-09-05 18:13:39.338865
50862,28.6,53.0,2023-09-05 18:13:49.384832
50863,28.6,53.0,2023-09-05 18:13:59.430738
50864,28.6,53.0,2023-09-05 18:14:09.476703
50865,28.6,53.0,2023-09-05 18:14:19.522722
50866,28.6,53.0,2023-09-05 18:14:29.568554
50867,28.6,53.0,2023-09-05 18:14:39.614530
50868,28.6,53.0,2023-09-05 18:14:49.660473
50869,28.6,53.0,2023-09-05 18:14:59.706373
50870,28.6,52.0,2023-09-05 18:15:09.752245
50871,28.6,53.0,2023-09-05 18:15:19.798138
50872,28.6,53.0,2023-09-05 18:15:29.844183
50873,28.6,53.0,2023-09-05 18:15:39.890136
50874,28.6,52.0,2023-09-05 18:15:49.935988
50875,28.6,53.0,2023-09-05 18:15:59.981891
50876,28.6,53.0,2023-09-05 18:16:10.027840
50877,28.6,53.0,2023-09-05 18:16:20.073838
50878,28.6,53.0,2023-09-05 18:16:30.119737
50879,28.6,53.0,2023-09-05 18:16:40.165673
50880,28.6,53.0,2023-09-05 18:16:50.211515
50881,28.6,52.0,2023-09-05 18:17:00.257434
50882,28.6,53.0,2023-09-05 18:17:10.303520
50883,28.6,53.0,2023-09-05 18:17:20.349453
50884,28.6,53.0,2023-09-05 18:17:30.395382
50885,28.6,53.0,2023-09-05 18:17:40.441314
50886,28.6,53.0,2023-09-05 18:17:50.487244
50887,28.6,53.0,2023-09-05 18:18:00.533221
50888,28.6,53.0,2023-09-05 18:18:10.579132
50889,28.6,53.0,2023-09-05 18:18:20.625104
50890,28.6,53.0,2023-09-05 18:18:30.671053
50891,28.6,52.0,2023-09-05 18:18:40.716869
50892,28.6,53.0,2023-09-05 18:18:50.762826
50893,28.6,53.0,2023-09-05 18:19:00.808728
50894,28.6,53.0,2023-09-05 18:19:10.854689
50895,28.6,53.0,2023-09-05 18:19:20.900597
50896,28.6,52.0,2023-09-05 18:19:30.946625
50897,28.6,53.0,2023-09-05 18:19:40.992530
50898,28.6,53.0,2023-09-05 18:19:51.038459
50899,28.6,53.0,2023-09-05 18:20:01.084410
50900,28.6,52.0,2023-09-05 18:20:11.130200
50901,28.6,53.0,2023-09-05 18:20:21.176197
50902,28.6,52.0,2023-09-05 18:20:31.222032
50903,28.6,52.0,2023-09-05 18:20:41.267830
50904,28.6,52.0,2023-09-05 18:20:51.313709
50905,28.6,52.0,2023-09-05 18:21:01.359616
50906,28.6,52.0,2023-09-05 18:21:11.405478
50907,28.6,52.0,2023-09-05 18:21:21.451274
50908,28.6,52.0,2023-09-05 18:21:31.497131
50909,28.6,52.0,2023-09-05 18:21:41.543069
50910,28.6,52.0,2023-09-05 18:21:51.588971
50911,28.6,52.0,2023-09-05 18:22:01.634724
50912,28.6,52.0,2023-09-05 18:22:11.680570
50913,28.6,52.0,2023-09-05 18:22:21.726419
50914,28.6,52.0,2023-09-05 18:22:31.772334
50915,28.6,52.0,2023-09-05 18:22:41.818200
50916,28.6,52.0,2023-09-05 18:22:51.864037
50917,28.6,53.0,2023-09-05 18:23:01.909987
50918,28.6,52.0,2023-09-05 18:23:11.955846
50919,28.6,52.0,2023-09-05 18:23:22.001649
50920,28.6,52.0,2023-09-05 18:23:32.047582
50921,28.6,52.0,2023-09-05 18:23:42.093432
50922,28.6,52.0,2023-09-05 18:23:52.139264
50923,28.6,52.0,2023-09-05 18:24:02.185110
50924,28.6,52.0,2023-09-05 18:24:12.230918
50925,28.6,52.0,2023-09-05 18:24:22.276770
50926,28.6,52.0,2023-09-05 18:24:32.322706
50927,28.6,52.0,2023-09-05 18:24:42.368559
50928,28.5,52.0,2023-09-05 18:24:52.414243
50929,28.6,52.0,2023-09-05 18:25:02.460193
50930,28.6,52.0,2023-09-05 18:25:12.506031
50931,28.6,52.0,2023-09-05 18:25:22.551967
50932,28.6,52.0,2023-09-05 18:25:32.597853
50933,28.6,52.0,2023-09-05 18:25:42.643678
50934,28.6,52.0,2023-09-05 18:25:52.689510
50935,28.6,52.0,2023-09-05 18:26:02.735328
50936,28.6,53.0,2023-09-05 18:26:12.781272
50937,28.6,52.0,2023-09-05 18:26:22.827114
50938,28.5,52.0,2023-09-05 18:26:32.873055
50939,28.6,52.0,2023-09-05 18:26:42.918887
50940,28.6,52.0,2023-09-05 18:26:52.964817
50941,28.6,52.0,2023-09-05 18:27:03.010562
50942,28.6,52.0,2023-09-05 18:27:13.056377
50943,28.6,52.0,2023-09-05 18:27:23.102198
50944,28.5,52.0,2023-09-05 18:27:33.148051
50945,28.6,52.0,2023-09-05 18:27:43.194054
50946,28.6,52.0,2023-09-05 18:27:53.239689
50947,28.5,52.0,2023-09-05 18:28:03.285669
50948,28.6,52.0,2023-09-05 18:28:13.331575
50949,28.6,52.0,2023-09-05 18:28:23.377333
50950,28.5,52.0,2023-09-05 18:28:33.423196
50951,28.6,53.0,2023-09-05 18:28:43.469155
50952,28.6,53.0,2023-09-05 18:28:53.514993
50953,28.6,52.0,2023-09-05 18:29:03.561026
50954,28.6,52.0,2023-09-05 18:29:13.606850
50955,28.6,52.0,2023-09-05 18:29:23.652681
50956,28.6,52.0,2023-09-05 18:29:33.698541
50957,28.6,52.0,2023-09-05 18:29:43.744422
50958,28.6,52.0,2023-09-05 18:29:53.790185
50959,28.5,52.0,2023-09-05 18:30:03.836043
50960,28.6,52.0,2023-09-05 18:30:13.881978
50961,28.6,52.0,2023-09-05 18:30:23.927810
50962,28.5,52.0,2023-09-05 18:30:33.973724
50963,28.6,52.0,2023-09-05 18:30:44.019472
50964,28.5,52.0,2023-09-05 18:30:54.065332
50965,28.6,52.0,2023-09-05 18:31:04.111151
50966,28.5,52.0,2023-09-05 18:31:14.157015
50967,28.6,52.0,2023-09-05 18:31:24.202845
50968,28.6,52.0,2023-09-05 18:31:34.248808
50969,28.6,52.0,2023-09-05 18:31:44.294634
50970,28.6,52.0,2023-09-05 18:31:54.340344
50971,28.6,52.0,2023-09-05 18:32:04.386285
50972,28.6,52.0,2023-09-05 18:32:14.432135
50973,28.6,52.0,2023-09-05 18:32:24.477968
50974,28.6,52.0,2023-09-05 18:32:34.523793
50975,28.6,52.0,2023-09-05 18:32:44.569787
50976,28.6,52.0,2023-09-05 18:32:54.615593
50977,28.6,52.0,2023-09-05 18:33:04.661393
50978,28.6,52.0,2023-09-05 18:33:14.707254
50979,28.6,52.0,2023-09-05 18:33:24.753091
50980,28.6,52.0,2023-09-05 18:33:34.798948
50981,28.6,52.0,2023-09-05 18:33:44.844774
50982,28.6,52.0,2023-09-05 18:33:54.890566
50983,28.5,52.0,2023-09-05 18:34:04.936535
50984,28.6,52.0,2023-09-05 18:34:14.982381
50985,28.5,52.0,2023-09-05 18:34:25.028212
50986,28.6,52.0,2023-09-05 18:34:35.074041
50987,28.5,53.0,2023-09-05 18:34:45.119872
50988,28.6,53.0,2023-09-05 18:34:55.165934
50989,28.6,52.0,2023-09-05 18:35:05.211785
50990,28.5,52.0,2023-09-05 18:35:15.257629
50991,28.6,52.0,2023-09-05 18:35:25.303475
50992,28.6,52.0,2023-09-05 18:35:35.349293
50993,28.6,52.0,2023-09-05 18:35:45.395129
50994,28.5,53.0,2023-09-05 18:35:55.440945
50995,28.6,52.0,2023-09-05 18:36:05.486725
50996,28.6,52.0,2023-09-05 18:36:15.532719
50997,28.5,52.0,2023-09-05 18:36:25.578587
50998,28.5,52.0,2023-09-05 18:36:35.624411
50999,28.6,52.0,2023-09-05 18:36:45.670274
51000,28.6,52.0,2023-09-05 18:36:55.716092
51001,28.5,52.0,2023-09-05 18:37:05.762021
51002,28.5,53.0,2023-09-05 18:37:15.807849
51003,28.6,53.0,2023-09-05 18:37:25.853836
51004,28.6,53.0,2023-09-05 18:37:35.899855
51005,28.6,53.0,2023-09-05 18:37:45.945817
51006,28.6,52.0,2023-09-05 18:37:55.991650
51007,28.5,52.0,2023-09-05 18:38:06.037475
51008,28.6,52.0,2023-09-05 18:38:16.083315
51009,28.6,53.0,2023-09-05 18:38:26.129256
51010,28.6,53.0,2023-09-05 18:38:36.175172
51011,28.6,52.0,2023-09-05 18:38:46.221144
51012,28.6,53.0,2023-09-05 18:38:56.266911
51013,28.5,52.0,2023-09-05 18:39:06.312921
51014,28.6,52.0,2023-09-05 18:39:16.358693
51015,28.5,52.0,2023-09-05 18:39:26.404577
51016,28.6,52.0,2023-09-05 18:39:36.450410
51017,28.5,52.0,2023-09-05 18:39:46.496336
51018,28.6,52.0,2023-09-05 18:39:56.542086
51019,28.6,52.0,2023-09-05 18:40:06.588041
51020,28.6,52.0,2023-09-05 18:40:16.633864
51021,28.6,53.0,2023-09-05 18:40:26.679805
51022,28.5,52.0,2023-09-05 18:40:36.725628
51023,28.6,52.0,2023-09-05 18:40:46.771470
51024,28.6,52.0,2023-09-05 18:40:56.817407
51025,28.6,53.0,2023-09-05 18:41:06.863324
51026,28.6,52.0,2023-09-05 18:41:16.909198
51027,28.5,52.0,2023-09-05 18:41:26.955018
51028,28.6,52.0,2023-09-05 18:41:37.000848
51029,28.6,52.0,2023-09-05 18:41:47.046705
51030,28.6,52.0,2023-09-05 18:41:57.092520
51031,28.6,52.0,2023-09-05 18:42:07.138380
51032,28.6,52.0,2023-09-05 18:42:17.184288
51033,28.6,52.0,2023-09-05 18:42:27.230139
51034,28.5,52.0,2023-09-05 18:42:37.276006
51035,28.6,52.0,2023-09-05 18:42:47.321834
51036,28.6,52.0,2023-09-05 18:42:57.367655
51037,28.5,52.0,2023-09-05 18:43:07.413501
51038,28.5,53.0,2023-09-05 18:43:17.459400
51039,28.5,53.0,2023-09-05 18:43:27.505392
51040,28.5,53.0,2023-09-05 18:43:37.551258
51041,28.5,53.0,2023-09-05 18:43:47.597144
51042,28.6,53.0,2023-09-05 18:43:57.643104
51043,28.5,52.0,2023-09-05 18:44:07.688928
51044,28.5,53.0,2023-09-05 18:44:17.734756
51045,28.5,53.0,2023-09-05 18:44:27.780752
51046,28.6,53.0,2023-09-05 18:44:37.826622
51047,28.6,53.0,2023-09-05 18:44:47.872604
51048,28.5,53.0,2023-09-05 18:44:57.918531
51049,28.5,53.0,2023-09-05 18:45:07.964333
51050,28.5,53.0,2023-09-05 18:45:18.010308
51051,28.5,53.0,2023-09-05 18:45:28.056290
51052,28.6,53.0,2023-09-05 18:45:38.102191
51053,28.5,52.0,2023-09-05 18:45:48.148029
51054,28.5,53.0,2023-09-05 18:45:58.193848
51055,28.5,53.0,2023-09-05 18:46:08.239769
51056,28.5,53.0,2023-09-05 18:46:18.285642
51057,28.5,53.0,2023-09-05 18:46:28.331579
51058,28.5,53.0,2023-09-05 18:46:38.377520
51059,28.5,53.0,2023-09-05 18:46:48.423362
51060,28.5,53.0,2023-09-05 18:46:58.469315
51061,28.5,53.0,2023-09-05 18:47:08.515125
51062,28.5,53.0,2023-09-05 18:47:18.561078
51063,28.5,53.0,2023-09-05 18:47:28.606907
51064,28.5,53.0,2023-09-05 18:47:38.652860
51065,28.5,53.0,2023-09-05 18:47:48.698689
51066,28.5,53.0,2023-09-05 18:47:58.744617
51067,28.5,53.0,2023-09-05 18:48:08.790554
51068,28.6,53.0,2023-09-05 18:48:18.836495
51069,28.5,53.0,2023-09-05 18:48:28.882324
51070,28.6,53.0,2023-09-05 18:48:38.928302
51071,28.5,53.0,2023-09-05 18:48:48.974226
51072,28.6,53.0,2023-09-05 18:48:59.020165
51073,28.5,53.0,2023-09-05 18:49:09.066001
51074,28.5,53.0,2023-09-05 18:49:19.111923
51075,28.5,53.0,2023-09-05 18:49:29.157893
51076,28.5,53.0,2023-09-05 18:49:39.203737
51077,28.5,53.0,2023-09-05 18:49:49.249663
51078,28.5,53.0,2023-09-05 18:49:59.295368
51079,28.5,53.0,2023-09-05 18:50:09.341455
51080,28.5,53.0,2023-09-05 18:50:19.387295
51081,28.5,53.0,2023-09-05 18:50:29.433199
51082,28.5,53.0,2023-09-05 18:50:39.479063
51083,28.5,53.0,2023-09-05 18:50:49.525001
51084,28.6,53.0,2023-09-05 18:50:59.570954
51085,28.5,53.0,2023-09-05 18:51:09.616748
51086,28.5,53.0,2023-09-05 18:51:19.662684
51087,28.5,53.0,2023-09-05 18:51:29.708538
51088,28.5,53.0,2023-09-05 18:51:39.754472
51089,28.5,53.0,2023-09-05 18:51:49.800305
51090,28.5,53.0,2023-09-05 18:51:59.846268
51091,28.5,53.0,2023-09-05 18:52:09.892108
51092,28.5,53.0,2023-09-05 18:52:19.938047
51093,28.5,53.0,2023-09-05 18:52:29.983971
51094,28.5,53.0,2023-09-05 18:52:40.029828
51095,28.5,53.0,2023-09-05 18:52:50.075780
51096,28.5,53.0,2023-09-05 18:53:00.121614
51097,28.5,53.0,2023-09-05 18:53:10.167563
51098,28.5,53.0,2023-09-05 18:53:20.213351
51099,28.5,53.0,2023-09-05 18:53:30.259348
51100,28.5,53.0,2023-09-05 18:53:40.305176
51101,28.5,53.0,2023-09-05 18:53:50.351083
51102,28.5,53.0,2023-09-05 18:54:00.396905
51103,28.5,53.0,2023-09-05 18:54:10.442875
51104,28.5,53.0,2023-09-05 18:54:20.488750
51105,28.5,53.0,2023-09-05 18:54:30.534659
51106,28.5,53.0,2023-09-05 18:54:40.580598
51107,28.5,53.0,2023-09-05 18:54:50.626329
51108,28.5,53.0,2023-09-05 18:55:00.672353
51109,28.5,53.0,2023-09-05 18:55:10.718200
51110,28.5,53.0,2023-09-05 18:55:20.764138
51111,28.5,53.0,2023-09-05 18:55:30.810011
51112,28.5,53.0,2023-09-05 18:55:40.855934
51113,28.5,53.0,2023-09-05 18:55:50.901791
51114,28.5,53.0,2023-09-05 18:56:00.947692
51115,28.5,53.0,2023-09-05 18:56:10.993544
51116,28.5,53.0,2023-09-05 18:56:21.039507
51117,28.5,53.0,2023-09-05 18:56:31.085404
51118,28.5,53.0,2023-09-05 18:56:41.131260
51119,28.5,53.0,2023-09-05 18:56:51.177206
51120,28.5,53.0,2023-09-05 18:57:01.223017
51121,28.5,53.0,2023-09-05 18:57:11.268990
51122,28.5,53.0,2023-09-05 18:57:21.314843
51123,28.5,53.0,2023-09-05 18:57:31.360726
51124,28.5,53.0,2023-09-05 18:57:41.406614
51125,28.5,53.0,2023-09-05 18:57:51.452551
51126,28.5,53.0,2023-09-05 18:58:01.498446
51127,28.5,53.0,2023-09-05 18:58:11.544309
51128,28.5,53.0,2023-09-05 18:58:21.590245
51129,28.5,53.0,2023-09-05 18:58:31.636108
51130,28.5,53.0,2023-09-05 18:58:41.681969
